index	prediction
110	2.700998280042861
111	2.700998280042861
112	2.700998280042861
113	2.700998280042861
114	2.700998280042861
115	2.700998280042861
116	2.700998280042861
117	2.700998280042861
118	2.700998280042861
119	2.700998280042861
120	2.700998280042861
121	2.700998280042861
122	2.700998280042861
123	2.700998280042861
124	2.700998280042861
125	2.700998280042861
126	2.700998280042861
127	2.700998280042861
128	2.700998280042861
129	2.700998280042861
130	2.700998280042861
131	2.700998280042861
132	2.700998280042861
133	2.700998280042861
134	2.700998280042861
135	2.700998280042861
136	2.700998280042861
137	2.700998280042861
138	2.700998280042861
139	2.700998280042861
140	2.700998280042861
141	2.700998280042861
142	2.700998280042861
143	2.700998280042861
144	2.700998280042861
145	2.700998280042861
146	2.700998280042861
147	2.700998280042861
148	2.700998280042861
149	2.700998280042861
150	2.700998280042861
151	2.700998280042861
152	2.700998280042861
153	2.700998280042861
154	2.700998280042861
155	2.700998280042861
156	2.700998280042861
157	2.700998280042861
158	2.700998280042861
159	2.700998280042861
160	2.700998280042861
161	2.700998280042861
162	2.700998280042861
163	2.700998280042861
164	2.700998280042861
165	2.700998280042861
166	2.700998280042861
167	2.700998280042861
168	2.700998280042861
169	2.700998280042861
170	2.700998280042861
171	2.700998280042861
172	2.700998280042861
173	2.700998280042861
174	2.700998280042861
175	2.700998280042861
176	2.700998280042861
177	2.700998280042861
178	2.700998280042861
179	2.700998280042861
180	2.700998280042861
181	2.700998280042861
182	2.700998280042861
183	2.700998280042861
184	2.700998280042861
185	2.700998280042861
186	2.700998280042861
187	2.700998280042861
188	2.700998280042861
189	2.700998280042861
190	2.700998280042861
191	2.700998280042861
192	2.700998280042861
193	2.700998280042861
194	2.700998280042861
195	2.700998280042861
196	2.700998280042861
197	2.700998280042861
198	2.700998280042861
199	2.700998280042861
200	2.700998280042861
201	2.700998280042861
202	2.700998280042861
203	2.700998280042861
204	2.700998280042861
205	2.700998280042861
206	2.700998280042861
207	2.700998280042861
208	2.700998280042861
209	2.700998280042861
210	2.700998280042861
211	2.700998280042861
212	2.700998280042861
213	2.700998280042861
214	2.700998280042861
215	2.700998280042861
216	2.700998280042861
217	2.700998280042861
218	2.700998280042861
219	2.700998280042861
220	2.700998280042861
221	2.700998280042861
222	2.700998280042861
223	2.700998280042861
224	2.700998280042861
225	2.700998280042861
226	2.700998280042861
227	2.700998280042861
228	2.700998280042861
229	2.700998280042861
230	2.700998280042861
231	2.700998280042861
232	2.700998280042861
233	2.700998280042861
234	2.700998280042861
235	2.700998280042861
236	2.700998280042861
237	2.700998280042861
238	2.700998280042861
239	2.700998280042861
240	2.700998280042861
241	2.700998280042861
242	2.700998280042861
243	2.700998280042861
244	2.700998280042861
245	2.700998280042861
246	2.700998280042861
247	2.700998280042861
248	2.700998280042861
249	2.700998280042861
250	2.700998280042861
251	2.700998280042861
252	2.700998280042861
253	2.700998280042861
254	2.700998280042861
255	2.700998280042861
256	2.700998280042861
257	2.700998280042861
258	2.700998280042861
259	2.700998280042861
260	2.700998280042861
261	2.700998280042861
262	2.700998280042861
263	2.700998280042861
264	2.700998280042861
265	2.700998280042861
266	2.700998280042861
267	2.700998280042861
268	2.700998280042861
269	2.700998280042861
270	2.700998280042861
271	2.700998280042861
272	2.700998280042861
273	2.700998280042861
274	2.700998280042861
275	2.700998280042861
276	2.700998280042861
277	2.700998280042861
278	2.700998280042861
279	2.700998280042861
280	2.700998280042861
281	2.700998280042861
282	2.700998280042861
283	2.700998280042861
284	2.700998280042861
285	2.700998280042861
286	2.700998280042861
287	2.700998280042861
288	2.700998280042861
289	2.700998280042861
290	2.700998280042861
291	2.700998280042861
292	2.700998280042861
293	2.700998280042861
294	2.700998280042861
295	2.700998280042861
296	2.700998280042861
297	2.700998280042861
298	2.700998280042861
299	2.700998280042861
300	2.700998280042861
301	2.700998280042861
302	2.700998280042861
303	2.700998280042861
304	2.700998280042861
305	2.700998280042861
306	2.700998280042861
307	2.700998280042861
308	2.700998280042861
309	2.700998280042861
310	2.700998280042861
311	2.700998280042861
312	2.700998280042861
313	2.700998280042861
314	2.700998280042861
315	2.700998280042861
316	2.700998280042861
317	2.700998280042861
318	2.700998280042861
319	2.700998280042861
320	2.700998280042861
321	2.700998280042861
322	2.700998280042861
323	2.700998280042861
324	2.700998280042861
325	2.700998280042861
326	2.700998280042861
327	2.700998280042861
328	2.700998280042861
329	2.700998280042861
330	2.700998280042861
331	2.700998280042861
332	2.700998280042861
333	2.700998280042861
334	2.700998280042861
335	2.700998280042861
336	2.700998280042861
337	2.700998280042861
338	2.700998280042861
339	2.700998280042861
340	2.700998280042861
341	2.700998280042861
342	2.700998280042861
343	2.700998280042861
344	2.700998280042861
345	2.700998280042861
346	2.700998280042861
347	2.700998280042861
348	2.700998280042861
349	2.700998280042861
350	2.700998280042861
351	2.700998280042861
352	2.700998280042861
353	2.700998280042861
354	2.700998280042861
355	2.700998280042861
356	2.700998280042861
357	2.700998280042861
358	2.700998280042861
359	2.700998280042861
360	2.700998280042861
361	2.700998280042861
362	2.700998280042861
363	2.700998280042861
364	2.700998280042861
365	2.700998280042861
366	2.700998280042861
367	2.700998280042861
368	2.700998280042861
369	2.700998280042861
370	2.700998280042861
371	2.700998280042861
372	2.700998280042861
373	2.700998280042861
374	2.700998280042861
375	2.700998280042861
376	2.700998280042861
377	2.700998280042861
378	2.700998280042861
379	2.700998280042861
380	2.700998280042861
381	2.700998280042861
382	2.700998280042861
383	2.700998280042861
384	2.700998280042861
385	2.700998280042861
386	2.700998280042861
387	2.700998280042861
388	2.700998280042861
389	2.700998280042861
390	2.700998280042861
391	2.700998280042861
392	2.700998280042861
393	2.700998280042861
394	2.700998280042861
395	2.700998280042861
396	2.700998280042861
397	2.700998280042861
398	2.700998280042861
399	2.700998280042861
400	2.700998280042861
401	2.700998280042861
402	2.700998280042861
403	2.700998280042861
404	2.700998280042861
405	2.700998280042861
406	2.700998280042861
407	2.700998280042861
408	2.700998280042861
409	2.700998280042861
410	2.700998280042861
411	2.700998280042861
412	2.700998280042861
413	2.700998280042861
414	2.700998280042861
415	2.700998280042861
416	2.700998280042861
417	2.700998280042861
418	2.700998280042861
419	2.700998280042861
420	2.700998280042861
421	2.700998280042861
422	2.700998280042861
423	2.700998280042861
424	2.700998280042861
425	2.700998280042861
426	2.700998280042861
427	2.700998280042861
428	2.700998280042861
429	2.700998280042861
430	2.700998280042861
431	2.700998280042861
432	2.700998280042861
433	2.700998280042861
434	2.700998280042861
435	2.700998280042861
436	2.700998280042861
437	2.700998280042861
438	2.700998280042861
439	2.700998280042861
440	2.700998280042861
441	2.700998280042861
442	2.700998280042861
443	2.700998280042861
444	2.700998280042861
445	2.700998280042861
446	2.700998280042861
447	2.700998280042861
448	2.700998280042861
449	2.700998280042861
450	2.700998280042861
451	2.700998280042861
452	2.700998280042861
453	2.700998280042861
454	2.700998280042861
455	2.700998280042861
456	2.700998280042861
457	2.700998280042861
458	2.700998280042861
459	2.700998280042861
460	2.700998280042861
461	2.700998280042861
462	2.700998280042861
463	2.700998280042861
464	2.700998280042861
465	2.700998280042861
466	2.700998280042861
467	2.700998280042861
468	2.700998280042861
469	2.700998280042861
470	2.700998280042861
471	2.700998280042861
472	2.700998280042861
473	2.700998280042861
474	2.700998280042861
475	2.700998280042861
476	2.700998280042861
477	2.700998280042861
478	2.700998280042861
479	2.700998280042861
480	2.700998280042861
481	2.700998280042861
482	2.700998280042861
483	2.700998280042861
484	2.700998280042861
485	2.700998280042861
486	2.700998280042861
487	2.700998280042861
488	2.700998280042861
489	2.700998280042861
490	2.700998280042861
491	2.700998280042861
492	2.700998280042861
493	2.700998280042861
494	2.700998280042861
495	2.700998280042861
496	2.700998280042861
497	2.700998280042861
498	2.700998280042861
499	2.700998280042861
500	2.700998280042861
501	2.700998280042861
502	2.700998280042861
503	2.700998280042861
504	2.700998280042861
505	2.700998280042861
506	2.700998280042861
507	2.700998280042861
508	2.700998280042861
509	2.700998280042861
510	2.700998280042861
511	2.700998280042861
512	2.700998280042861
513	2.700998280042861
514	2.700998280042861
515	2.700998280042861
516	2.700998280042861
517	2.700998280042861
518	2.700998280042861
519	2.700998280042861
520	2.700998280042861
521	2.700998280042861
522	2.700998280042861
523	2.700998280042861
524	2.700998280042861
525	2.700998280042861
526	2.700998280042861
527	2.700998280042861
528	2.700998280042861
529	2.700998280042861
530	2.700998280042861
531	2.700998280042861
532	2.700998280042861
533	2.700998280042861
534	2.700998280042861
535	2.700998280042861
536	2.700998280042861
537	2.700998280042861
538	2.700998280042861
539	2.700998280042861
540	2.700998280042861
541	2.700998280042861
542	2.700998280042861
543	2.700998280042861
544	2.700998280042861
545	2.700998280042861
546	2.700998280042861
547	2.700998280042861
548	2.700998280042861
549	2.700998280042861
550	2.700998280042861
551	2.700998280042861
552	2.700998280042861
553	2.700998280042861
554	2.700998280042861
555	2.700998280042861
556	2.700998280042861
557	2.700998280042861
558	2.700998280042861
559	2.700998280042861
560	2.700998280042861
561	2.700998280042861
562	2.700998280042861
563	2.700998280042861
564	2.700998280042861
565	2.700998280042861
566	2.700998280042861
567	2.700998280042861
568	2.700998280042861
569	2.700998280042861
570	2.700998280042861
571	2.700998280042861
572	2.700998280042861
573	2.700998280042861
574	2.700998280042861
575	2.700998280042861
576	2.700998280042861
577	2.700998280042861
578	2.700998280042861
579	2.700998280042861
580	2.700998280042861
581	2.700998280042861
582	2.700998280042861
583	2.700998280042861
584	2.700998280042861
585	2.700998280042861
586	2.700998280042861
587	2.700998280042861
588	2.700998280042861
589	2.700998280042861
590	2.700998280042861
591	2.700998280042861
592	2.700998280042861
593	2.700998280042861
594	2.700998280042861
595	2.700998280042861
596	2.700998280042861
597	2.700998280042861
598	2.700998280042861
599	2.700998280042861
600	2.700998280042861
601	2.700998280042861
602	2.700998280042861
603	2.700998280042861
604	2.700998280042861
605	2.700998280042861
606	2.700998280042861
607	2.700998280042861
608	2.700998280042861
609	2.700998280042861
610	2.700998280042861
611	2.700998280042861
612	2.700998280042861
613	2.700998280042861
614	2.700998280042861
615	2.700998280042861
616	2.700998280042861
617	2.700998280042861
618	2.700998280042861
619	2.700998280042861
620	2.700998280042861
621	2.700998280042861
622	2.700998280042861
623	2.700998280042861
624	2.700998280042861
625	2.700998280042861
626	2.700998280042861
627	2.700998280042861
628	2.700998280042861
629	2.700998280042861
630	2.700998280042861
631	2.700998280042861
632	2.700998280042861
633	2.700998280042861
634	2.700998280042861
635	2.700998280042861
636	2.700998280042861
637	2.700998280042861
638	2.700998280042861
639	2.700998280042861
640	2.700998280042861
641	2.700998280042861
642	2.700998280042861
643	2.700998280042861
644	2.700998280042861
645	2.700998280042861
646	2.700998280042861
647	2.700998280042861
648	2.700998280042861
649	2.700998280042861
650	2.700998280042861
651	2.700998280042861
652	2.700998280042861
653	2.700998280042861
654	2.700998280042861
655	2.700998280042861
656	2.700998280042861
657	2.700998280042861
658	2.700998280042861
659	2.700998280042861
660	2.700998280042861
661	2.700998280042861
662	2.700998280042861
663	2.700998280042861
664	2.700998280042861
665	2.700998280042861
666	2.700998280042861
667	2.700998280042861
668	2.700998280042861
669	2.700998280042861
670	2.700998280042861
671	2.700998280042861
672	2.700998280042861
673	2.700998280042861
674	2.700998280042861
675	2.700998280042861
676	2.700998280042861
677	2.700998280042861
678	2.700998280042861
679	2.700998280042861
680	2.700998280042861
681	2.700998280042861
682	2.700998280042861
683	2.700998280042861
684	2.700998280042861
685	2.700998280042861
686	2.700998280042861
687	2.700998280042861
688	2.700998280042861
689	2.700998280042861
690	2.700998280042861
691	2.700998280042861
692	2.700998280042861
693	2.700998280042861
694	2.700998280042861
695	2.700998280042861
696	2.700998280042861
697	2.700998280042861
698	2.700998280042861
699	2.700998280042861
700	2.700998280042861
701	2.700998280042861
702	2.700998280042861
703	2.700998280042861
704	2.700998280042861
705	2.700998280042861
706	2.700998280042861
707	2.700998280042861
708	2.700998280042861
709	2.700998280042861
710	2.700998280042861
711	2.700998280042861
712	2.700998280042861
713	2.700998280042861
714	2.700998280042861
715	2.700998280042861
716	2.700998280042861
717	2.700998280042861
718	2.700998280042861
719	2.700998280042861
720	2.700998280042861
721	2.700998280042861
722	2.700998280042861
723	2.700998280042861
724	2.700998280042861
725	2.700998280042861
726	2.700998280042861
727	2.700998280042861
728	2.700998280042861
729	2.700998280042861
730	2.700998280042861
731	2.700998280042861
732	2.700998280042861
733	2.700998280042861
734	2.700998280042861
735	2.700998280042861
736	2.700998280042861
737	2.700998280042861
738	2.700998280042861
739	2.700998280042861
740	2.700998280042861
741	2.700998280042861
742	2.700998280042861
743	2.700998280042861
744	2.700998280042861
745	2.700998280042861
746	2.700998280042861
747	2.700998280042861
748	2.700998280042861
749	2.700998280042861
750	2.700998280042861
751	2.700998280042861
752	2.700998280042861
753	2.700998280042861
754	2.700998280042861
755	2.700998280042861
756	2.700998280042861
757	2.700998280042861
758	2.700998280042861
759	2.700998280042861
760	2.700998280042861
761	2.700998280042861
762	2.700998280042861
763	2.700998280042861
764	2.700998280042861
765	2.700998280042861
766	2.700998280042861
767	2.700998280042861
768	2.700998280042861
769	2.700998280042861
770	2.700998280042861
771	2.700998280042861
772	2.700998280042861
773	2.700998280042861
774	2.700998280042861
775	2.700998280042861
776	2.700998280042861
777	2.700998280042861
778	2.700998280042861
779	2.700998280042861
780	2.700998280042861
781	2.700998280042861
782	2.700998280042861
783	2.700998280042861
784	2.700998280042861
785	2.700998280042861
786	2.700998280042861
787	2.700998280042861
788	2.700998280042861
789	2.700998280042861
790	2.700998280042861
791	2.700998280042861
792	2.700998280042861
793	2.700998280042861
794	2.700998280042861
795	2.700998280042861
796	2.700998280042861
797	2.700998280042861
798	2.700998280042861
799	2.700998280042861
800	2.700998280042861
801	2.700998280042861
802	2.700998280042861
803	2.700998280042861
804	2.700998280042861
805	2.700998280042861
806	2.700998280042861
807	2.700998280042861
808	2.700998280042861
809	2.700998280042861
810	2.700998280042861
811	2.700998280042861
812	2.700998280042861
813	2.700998280042861
814	2.700998280042861
815	2.700998280042861
816	2.700998280042861
817	2.700998280042861
818	2.700998280042861
819	2.700998280042861
820	2.700998280042861
821	2.700998280042861
822	2.700998280042861
823	2.700998280042861
824	2.700998280042861
825	2.700998280042861
826	2.700998280042861
827	2.700998280042861
828	2.700998280042861
829	2.700998280042861
830	2.700998280042861
831	2.700998280042861
832	2.700998280042861
833	2.700998280042861
834	2.700998280042861
835	2.700998280042861
836	2.700998280042861
837	2.700998280042861
838	2.700998280042861
839	2.700998280042861
840	2.700998280042861
841	2.700998280042861
842	2.700998280042861
843	2.700998280042861
844	2.700998280042861
845	2.700998280042861
846	2.700998280042861
847	2.700998280042861
848	2.700998280042861
849	2.700998280042861
850	2.700998280042861
851	2.700998280042861
852	2.700998280042861
853	2.700998280042861
854	2.700998280042861
855	2.700998280042861
856	2.700998280042861
857	2.700998280042861
858	2.700998280042861
859	2.700998280042861
860	2.700998280042861
861	2.700998280042861
862	2.700998280042861
863	2.700998280042861
864	2.700998280042861
865	2.700998280042861
866	2.700998280042861
867	2.700998280042861
868	2.700998280042861
869	2.700998280042861
870	2.700998280042861
871	2.700998280042861
872	2.700998280042861
873	2.700998280042861
874	2.700998280042861
875	2.700998280042861
876	2.700998280042861
877	2.700998280042861
878	2.700998280042861
879	2.700998280042861
880	2.700998280042861
881	2.700998280042861
882	2.700998280042861
883	2.700998280042861
884	2.700998280042861
885	2.700998280042861
886	2.700998280042861
887	2.700998280042861
888	2.700998280042861
889	2.700998280042861
890	2.700998280042861
891	2.700998280042861
892	2.700998280042861
893	2.700998280042861
894	2.700998280042861
895	2.700998280042861
896	2.700998280042861
897	2.700998280042861
898	2.700998280042861
899	2.700998280042861
900	2.700998280042861
901	2.700998280042861
902	2.700998280042861
903	2.700998280042861
904	2.700998280042861
905	2.700998280042861
906	2.700998280042861
907	2.700998280042861
908	2.700998280042861
909	2.700998280042861
910	2.700998280042861
911	2.700998280042861
912	2.700998280042861
913	2.700998280042861
914	2.700998280042861
915	2.700998280042861
916	2.700998280042861
917	2.700998280042861
918	2.700998280042861
919	2.700998280042861
920	2.700998280042861
921	2.700998280042861
922	2.700998280042861
923	2.700998280042861
924	2.700998280042861
925	2.700998280042861
926	2.700998280042861
927	2.700998280042861
928	2.700998280042861
929	2.700998280042861
930	2.700998280042861
931	2.700998280042861
932	2.700998280042861
933	2.700998280042861
934	2.700998280042861
935	2.700998280042861
936	2.700998280042861
937	2.700998280042861
938	2.700998280042861
939	2.700998280042861
940	2.700998280042861
941	2.700998280042861
942	2.700998280042861
943	2.700998280042861
944	2.700998280042861
945	2.700998280042861
946	2.700998280042861
947	2.700998280042861
948	2.700998280042861
949	2.700998280042861
950	2.700998280042861
951	2.700998280042861
952	2.700998280042861
953	2.700998280042861
954	2.700998280042861
955	2.700998280042861
956	2.700998280042861
957	2.700998280042861
958	2.700998280042861
959	2.700998280042861
960	2.700998280042861
961	2.700998280042861
962	2.700998280042861
963	2.700998280042861
964	2.700998280042861
965	2.700998280042861
966	2.700998280042861
967	2.700998280042861
968	2.700998280042861
969	2.700998280042861
970	2.700998280042861
971	2.700998280042861
972	2.700998280042861
973	2.700998280042861
974	2.700998280042861
975	2.700998280042861
976	2.700998280042861
977	2.700998280042861
978	2.700998280042861
979	2.700998280042861
980	2.700998280042861
981	2.700998280042861
982	2.700998280042861
983	2.700998280042861
984	2.700998280042861
985	2.700998280042861
986	2.700998280042861
987	2.700998280042861
988	2.700998280042861
989	2.700998280042861
990	2.700998280042861
991	2.700998280042861
992	2.700998280042861
993	2.700998280042861
994	2.700998280042861
995	2.700998280042861
996	2.700998280042861
997	2.700998280042861
998	2.700998280042861
999	2.700998280042861
1000	2.700998280042861
1001	2.700998280042861
1002	2.700998280042861
1003	2.700998280042861
1004	2.700998280042861
1005	2.700998280042861
1006	2.700998280042861
1007	2.700998280042861
1008	2.700998280042861
1009	2.700998280042861
1010	2.700998280042861
1011	2.700998280042861
1012	2.700998280042861
1013	2.700998280042861
1014	2.700998280042861
1015	2.700998280042861
1016	2.700998280042861
1017	2.700998280042861
1018	2.700998280042861
1019	2.700998280042861
1020	2.700998280042861
1021	2.700998280042861
1022	2.700998280042861
1023	2.700998280042861
1024	2.700998280042861
1025	2.700998280042861
1026	2.700998280042861
1027	2.700998280042861
1028	2.700998280042861
1029	2.700998280042861
1030	2.700998280042861
1031	2.700998280042861
1032	2.700998280042861
1033	2.700998280042861
1034	2.700998280042861
1035	2.700998280042861
1036	2.700998280042861
1037	2.700998280042861
1038	2.700998280042861
1039	2.700998280042861
1040	2.700998280042861
1041	2.700998280042861
1042	2.700998280042861
1043	2.700998280042861
1044	2.700998280042861
1045	2.700998280042861
1046	2.700998280042861
1047	2.700998280042861
1048	2.700998280042861
1049	2.700998280042861
1050	2.700998280042861
1051	2.700998280042861
1052	2.700998280042861
1053	2.700998280042861
1054	2.700998280042861
1055	2.700998280042861
1056	2.700998280042861
1057	2.700998280042861
1058	2.700998280042861
1059	2.700998280042861
1060	2.700998280042861
1061	2.700998280042861
1062	2.700998280042861
1063	2.700998280042861
1064	2.700998280042861
1065	2.700998280042861
1066	2.700998280042861
1067	2.700998280042861
1068	2.700998280042861
1069	2.700998280042861
1070	2.700998280042861
1071	2.700998280042861
1072	2.700998280042861
1073	2.700998280042861
1074	2.700998280042861
1075	2.700998280042861
1076	2.700998280042861
1077	2.700998280042861
1078	2.700998280042861
1079	2.700998280042861
1080	2.700998280042861
1081	2.700998280042861
1082	2.700998280042861
1083	2.700998280042861
1084	2.700998280042861
1085	2.700998280042861
1086	2.700998280042861
1087	2.700998280042861
1088	2.700998280042861
1089	2.700998280042861
1090	2.700998280042861
1091	2.700998280042861
1092	2.700998280042861
1093	2.700998280042861
1094	2.700998280042861
1095	2.700998280042861
1096	2.700998280042861
1097	2.700998280042861
1098	2.700998280042861
1099	2.700998280042861
1100	2.700998280042861
1101	2.700998280042861
1102	2.700998280042861
1103	2.700998280042861
1104	2.700998280042861
1105	2.700998280042861
1106	2.700998280042861
1107	2.700998280042861
1108	2.700998280042861
1109	2.700998280042861
1110	2.700998280042861
1111	2.700998280042861
1112	2.700998280042861
1113	2.700998280042861
1114	2.700998280042861
1115	2.700998280042861
1116	2.700998280042861
1117	2.700998280042861
1118	2.700998280042861
1119	2.700998280042861
1120	2.700998280042861
1121	2.700998280042861
1122	2.700998280042861
1123	2.700998280042861
1124	2.700998280042861
1125	2.700998280042861
1126	2.700998280042861
1127	2.700998280042861
1128	2.700998280042861
1129	2.700998280042861
1130	2.700998280042861
1131	2.700998280042861
1132	2.700998280042861
1133	2.700998280042861
1134	2.700998280042861
1135	2.700998280042861
1136	2.700998280042861
1137	2.700998280042861
1138	2.700998280042861
1139	2.700998280042861
1140	2.700998280042861
1141	2.700998280042861
1142	2.700998280042861
1143	2.700998280042861
1144	2.700998280042861
1145	2.700998280042861
1146	2.700998280042861
1147	2.700998280042861
1148	2.700998280042861
1149	2.700998280042861
1150	2.700998280042861
1151	2.700998280042861
1152	2.700998280042861
1153	2.700998280042861
1154	2.700998280042861
1155	2.700998280042861
1156	2.700998280042861
1157	2.700998280042861
1158	2.700998280042861
1159	2.700998280042861
1160	2.700998280042861
1161	2.700998280042861
1162	2.700998280042861
1163	2.700998280042861
1164	2.700998280042861
1165	2.700998280042861
1166	2.700998280042861
1167	2.700998280042861
1168	2.700998280042861
1169	2.700998280042861
1170	2.700998280042861
1171	2.700998280042861
1172	2.700998280042861
1173	2.700998280042861
1174	2.700998280042861
1175	2.700998280042861
1176	2.700998280042861
1177	2.700998280042861
1178	2.700998280042861
1179	2.700998280042861
1180	2.700998280042861
1181	2.700998280042861
1182	2.700998280042861
1183	2.700998280042861
1184	2.700998280042861
1185	2.700998280042861
1186	2.700998280042861
1187	2.700998280042861
1188	2.700998280042861
1189	2.700998280042861
1190	2.700998280042861
1191	2.700998280042861
1192	2.700998280042861
1193	2.700998280042861
1194	2.700998280042861
1195	2.700998280042861
1196	2.700998280042861
1197	2.700998280042861
1198	2.700998280042861
1199	2.700998280042861
1200	2.700998280042861
1201	2.700998280042861
1202	2.700998280042861
1203	2.700998280042861
1204	2.700998280042861
1205	2.700998280042861
1206	2.700998280042861
1207	2.700998280042861
1208	2.700998280042861
1209	2.700998280042861
1210	2.700998280042861
1211	2.700998280042861
1212	2.700998280042861
1213	2.700998280042861
1214	2.700998280042861
1215	2.700998280042861
1216	2.700998280042861
1217	2.700998280042861
1218	2.700998280042861
1219	2.700998280042861
1220	2.700998280042861
1221	2.700998280042861
1222	2.700998280042861
1223	2.700998280042861
1224	2.700998280042861
1225	2.700998280042861
1226	2.700998280042861
1227	2.700998280042861
1228	2.700998280042861
1229	2.700998280042861
1230	2.700998280042861
1231	2.700998280042861
1232	2.700998280042861
1233	2.700998280042861
1234	2.700998280042861
1235	2.700998280042861
1236	2.700998280042861
1237	2.700998280042861
1238	2.700998280042861
1239	2.700998280042861
1240	2.700998280042861
1241	2.700998280042861
1242	2.700998280042861
1243	2.700998280042861
1244	2.700998280042861
1245	2.700998280042861
1246	2.700998280042861
1247	2.700998280042861
1248	2.700998280042861
1249	2.700998280042861
1250	2.700998280042861
1251	2.700998280042861
1252	2.700998280042861
1253	2.700998280042861
1254	2.700998280042861
1255	2.700998280042861
1256	2.700998280042861
1257	2.700998280042861
1258	2.700998280042861
1259	2.700998280042861
1260	2.700998280042861
1261	2.700998280042861
1262	2.700998280042861
1263	2.700998280042861
1264	2.700998280042861
1265	2.700998280042861
1266	2.700998280042861
1267	2.700998280042861
1268	2.700998280042861
1269	2.700998280042861
1270	2.700998280042861
1271	2.700998280042861
1272	2.700998280042861
1273	2.700998280042861
1274	2.700998280042861
1275	2.700998280042861
1276	2.700998280042861
1277	2.700998280042861
1278	2.700998280042861
1279	2.700998280042861
1280	2.700998280042861
1281	2.700998280042861
1282	2.700998280042861
1283	2.700998280042861
1284	2.700998280042861
1285	2.700998280042861
1286	2.700998280042861
1287	2.700998280042861
1288	2.700998280042861
1289	2.700998280042861
1290	2.700998280042861
1291	2.700998280042861
1292	2.700998280042861
1293	2.700998280042861
1294	2.700998280042861
1295	2.700998280042861
1296	2.700998280042861
1297	2.700998280042861
1298	2.700998280042861
1299	2.700998280042861
1300	2.700998280042861
1301	2.700998280042861
1302	2.700998280042861
1303	2.700998280042861
1304	2.700998280042861
1305	2.700998280042861
1306	2.700998280042861
1307	2.700998280042861
1308	2.700998280042861
1309	2.700998280042861
1310	2.700998280042861
1311	2.700998280042861
1312	2.700998280042861
1313	2.700998280042861
1314	2.700998280042861
1315	2.700998280042861
1316	2.700998280042861
1317	2.700998280042861
1318	2.700998280042861
1319	2.700998280042861
1320	2.700998280042861
1321	2.700998280042861
1322	2.700998280042861
1323	2.700998280042861
1324	2.700998280042861
1325	2.700998280042861
1326	2.700998280042861
1327	2.700998280042861
1328	2.700998280042861
1329	2.700998280042861
1330	2.700998280042861
1331	2.700998280042861
1332	2.700998280042861
1333	2.700998280042861
1334	2.700998280042861
1335	2.700998280042861
1336	2.700998280042861
1337	2.700998280042861
1338	2.700998280042861
1339	2.700998280042861
1340	2.700998280042861
1341	2.700998280042861
1342	2.700998280042861
1343	2.700998280042861
1344	2.700998280042861
1345	2.700998280042861
1346	2.700998280042861
1347	2.700998280042861
1348	2.700998280042861
1349	2.700998280042861
1350	2.700998280042861
1351	2.700998280042861
1352	2.700998280042861
1353	2.700998280042861
1354	2.700998280042861
1355	2.700998280042861
1356	2.700998280042861
1357	2.700998280042861
1358	2.700998280042861
1359	2.700998280042861
1360	2.700998280042861
1361	2.700998280042861
